CustomerID,Recency,Frequency,Monetary,Cluster,Segment,TotalRevenue,TotalQuantity,UniqueProducts,Churn,ChurnRisk
12840.0,144,4,2726.77,0,Regular,2726.77,1511,67,1,0.72
12841.0,5,25,4022.35,3,Loyal,4022.35,2757,229,0,0.0
12842.0,70,2,1118.99,0,Regular,1118.99,547,34,0,0.145
12843.0,66,8,1702.26,0,Regular,1702.26,781,69,0,0.01
12844.0,29,2,325.96000000000004,0,Regular,325.96000000000004,125,47,0,0.135
12845.0,267,4,354.09,1,At Risk,354.09,204,26,1,0.69
12847.0,22,1,871.54,0,Regular,871.54,909,72,0,0.09
12849.0,31,2,1050.8899999999999,0,Regular,1050.8899999999999,623,47,0,0.1
12851.0,97,1,135.18,0,Regular,135.18,109,43,1,0.745
12852.0,295,1,311.55,1,At Risk,311.55,149,17,1,0.985
12853.0,135,6,1957.1000000000001,0,Regular,1957.1000000000001,800,66,1,0.75
12854.0,79,3,1324.5,0,Regular,1324.5,627,95,0,0.015
12855.0,373,1,38.1,1,At Risk,38.1,30,3,1,0.495
12856.0,8,6,2179.93,0,Regular,2179.93,1079,155,0,0.055
12857.0,211,2,1106.4,1,At Risk,1106.4,343,37,1,0.85
12863.0,52,1,521.2,0,Regular,521.2,188,5,0,0.23
12864.0,138,1,147.12,0,Regular,147.12,216,3,1,0.76
12865.0,26,2,1568.23,0,Regular,1568.23,925,86,0,0.295
12866.0,283,1,559.12,1,At Risk,559.12,171,26,1,0.59
12867.0,26,7,4036.82,0,Regular,4036.82,4298,240,0,0.005
12868.0,186,6,1607.0600000000002,1,At Risk,1607.0600000000002,928,72,1,0.22
12871.0,84,2,380.64,0,Regular,380.64,200,8,0,0.07
12872.0,327,2,599.97,1,At Risk,599.97,319,58,1,0.79
12873.0,282,1,374.0,1,At Risk,374.0,128,4,1,0.745
12875.0,143,2,343.2300000000001,0,Regular,343.2300000000001,2019,1,1,0.57
12876.0,58,2,2218.02,0,Regular,2218.02,1941,67,0,0.175
12877.0,4,12,1535.77,0,Regular,1535.77,1178,100,0,0.095
12878.0,236,2,854.99,1,At Risk,854.99,547,38,1,0.66
12879.0,45,3,573.22,0,Regular,573.22,370,7,0,0.135
12881.0,276,1,298.0,1,At Risk,298.0,21,7,1,0.895
12882.0,9,2,1463.04,0,Regular,1463.04,246,12,0,0.16
12883.0,25,4,703.47,0,Regular,703.47,196,39,0,0.11
12884.0,88,1,309.05,0,Regular,309.05,43,7,0,0.35
12885.0,63,3,1175.22,0,Regular,1175.22,655,66,0,0.005
12886.0,68,2,1378.4,0,Regular,1378.4,770,75,0,0.09
12888.0,214,2,354.12,1,At Risk,354.12,76,4,1,0.745
12890.0,24,1,380.46999999999997,0,Regular,380.46999999999997,259,78,0,0.44
12891.0,186,3,331.0,1,At Risk,331.0,950,2,1,0.87
12893.0,31,1,188.14,0,Regular,188.14,96,27,0,0.285
12895.0,42,2,372.8,0,Regular,372.8,210,22,0,0.14
12897.0,205,2,216.5,1,At Risk,216.5,110,3,1,0.7
12901.0,9,28,17654.54,3,Loyal,17654.54,23075,30,0,0.0
12902.0,265,1,138.68,1,At Risk,138.68,66,10,1,0.515
12904.0,18,2,509.58,0,Regular,509.58,302,59,0,0.065
12906.0,12,5,2919.81,0,Regular,2919.81,1749,55,0,0.015
12908.0,176,2,750.0,1,At Risk,750.0,1200,1,1,0.88
12909.0,40,5,2178.67,0,Regular,2178.67,1280,78,0,0.195
12910.0,23,8,3075.04,0,Regular,3075.04,1692,48,0,0.04
12912.0,3,5,1662.3,0,Regular,1662.3,670,17,0,0.37
12913.0,5,5,2483.63,0,Regular,2483.63,1419,37,0,0.045
12915.0,149,2,363.65,1,At Risk,363.65,93,19,1,0.745
12916.0,139,4,3006.15,0,Regular,3006.15,1119,53,1,0.7
12917.0,128,1,594.0,0,Regular,594.0,120,2,1,0.96
12919.0,8,6,1335.19,0,Regular,1335.19,673,34,0,0.015
12920.0,17,1,164.23,0,Regular,164.23,129,27,0,0.24
12921.0,9,37,16587.09,3,Loyal,16587.09,9526,233,0,0.0
12922.0,161,1,405.38,1,At Risk,405.38,370,28,1,0.775
12923.0,64,1,176.97,0,Regular,176.97,69,28,0,0.275
12924.0,88,4,933.7,0,Regular,933.7,481,22,0,0.115
12925.0,5,2,694.05,0,Regular,694.05,541,42,0,0.085
12928.0,35,5,2062.7000000000003,0,Regular,2062.7000000000003,1472,59,0,0.115
12929.0,312,1,117.85,1,At Risk,117.85,37,8,1,0.945
12930.0,78,2,415.8,0,Regular,415.8,252,20,0,0.065
12931.0,22,15,42055.96,3,Loyal,42055.96,28004,28,0,0.005
12933.0,24,3,607.53,0,Regular,607.53,499,102,0,0.04
12935.0,2,7,2160.7,0,Regular,2160.7,1853,80,0,0.115
12936.0,17,4,1063.9,0,Regular,1063.9,559,56,0,0.095
12937.0,15,4,1504.27,0,Regular,1504.27,1007,81,0,0.17
12938.0,26,1,114.14,0,Regular,114.14,140,9,0,0.23
12939.0,64,8,11581.8,0,Regular,11581.8,4876,21,0,0.045
12940.0,55,2,913.54,0,Regular,913.54,411,87,0,0.11
12942.0,131,3,683.9,0,Regular,683.9,203,68,1,0.23
12944.0,36,2,604.51,0,Regular,604.51,289,29,0,0.11
12945.0,288,1,462.95,1,At Risk,462.95,165,23,1,0.445
12947.0,144,6,1603.99,0,Regular,1603.99,1165,83,1,0.63
12948.0,16,7,2064.95,0,Regular,2064.95,1080,82,0,0.02
12949.0,31,8,4167.22,0,Regular,4167.22,2381,166,0,0.01
12950.0,2,3,1843.0,0,Regular,1843.0,1380,13,0,0.07
12951.0,9,6,1064.07,0,Regular,1064.07,503,53,0,0.115
12952.0,6,4,1387.79,0,Regular,1387.79,653,64,0,0.02
12953.0,10,1,329.85,0,Regular,329.85,84,17,0,0.295
12955.0,1,11,4757.16,0,Regular,4757.16,3664,81,0,0.0
12956.0,306,1,108.07,1,At Risk,108.07,34,19,1,0.8
12957.0,10,8,4017.54,0,Regular,4017.54,2549,208,0,0.0
12962.0,7,2,266.39,0,Regular,266.39,129,15,0,0.255
12963.0,8,8,1856.63,0,Regular,1856.63,881,75,0,0.02
12965.0,89,1,771.91,0,Regular,771.91,283,108,0,0.125
12966.0,10,1,160.18,0,Regular,160.18,75,10,0,0.325
12967.0,358,2,1660.9,1,At Risk,1660.9,438,19,1,0.52
12968.0,112,1,135.95,0,Regular,135.95,73,5,1,0.915
12970.0,7,4,452.24,0,Regular,452.24,310,116,0,0.07
12971.0,4,86,11189.91,3,Loyal,11189.91,9289,94,0,0.005
12974.0,198,1,144.8,1,At Risk,144.8,24,8,1,0.85
12976.0,212,1,738.6,1,At Risk,738.6,561,22,1,0.825
12977.0,156,1,39.239999999999995,1,At Risk,39.239999999999995,12,9,1,0.785
12980.0,158,9,7374.900000000001,0,Regular,7374.900000000001,886,6,1,0.805
12981.0,30,2,372.21999999999997,0,Regular,372.21999999999997,242,12,0,0.07
12982.0,243,1,390.54,1,At Risk,390.54,288,28,1,0.865
12984.0,19,1,97.5,0,Regular,97.5,26,4,0,0.27
12985.0,1,2,1239.38,0,Regular,1239.38,1533,73,0,0.175
12987.0,74,2,558.7,0,Regular,558.7,219,27,0,0.385
12988.0,292,1,535.32,1,At Risk,535.32,136,75,1,0.755
12989.0,3,15,6924.110000000001,3,Loyal,6924.110000000001,2943,41,0,0.0
12990.0,31,3,409.5,0,Regular,409.5,200,8,0,0.14
12991.0,23,2,503.76,0,Regular,503.76,405,31,0,0.36
12993.0,23,4,414.76,0,Regular,414.76,240,26,0,0.43
12994.0,4,3,974.4200000000001,0,Regular,974.4200000000001,459,52,0,0.075
12995.0,85,1,211.32,0,Regular,211.32,108,3,0,0.59
12997.0,22,4,1226.89,0,Regular,1226.89,664,45,0,0.09
12999.0,196,3,455.88,1,At Risk,455.88,342,25,1,0.74
13000.0,107,3,534.85,0,Regular,534.85,379,30,1,0.75
13001.0,4,13,9818.82,3,Loyal,9818.82,5505,166,0,0.0
13002.0,318,1,120.94999999999999,1,At Risk,120.94999999999999,73,7,1,0.805
13003.0,106,3,149.05,0,Regular,149.05,103,4,1,0.76
13004.0,12,18,5655.91,3,Loyal,5655.91,4822,277,0,0.0
13005.0,174,2,513.7,1,At Risk,513.7,172,21,1,0.6
13006.0,56,1,81.57,0,Regular,81.57,55,4,0,0.37
13008.0,323,1,229.46999999999997,1,At Risk,229.46999999999997,175,14,1,0.805
13011.0,372,1,50.550000000000004,1,At Risk,50.550000000000004,13,3,1,0.94
13012.0,9,8,1661.8400000000001,0,Regular,1661.8400000000001,824,67,0,0.025
13013.0,1,13,4810.9400000000005,0,Regular,4810.9400000000005,2224,155,0,0.0
13014.0,11,10,3466.2799999999997,0,Regular,3466.2799999999997,905,67,0,0.055
13015.0,53,5,3346.28,0,Regular,3346.28,1617,156,0,0.08
13016.0,73,3,789.89,0,Regular,789.89,527,39,0,0.1
13017.0,7,1,204.0,0,Regular,204.0,48,1,0,0.35
13018.0,16,28,7277.7,3,Loyal,7277.7,5435,313,0,0.0
13021.0,4,9,2616.38,0,Regular,2616.38,1352,101,0,0.005
13023.0,64,2,689.9,0,Regular,689.9,286,36,0,0.125
13026.0,1,5,975.36,0,Regular,975.36,1620,32,0,0.07
13027.0,114,6,6912.0,0,Regular,6912.0,17280,6,1,0.725
13028.0,23,2,661.3199999999999,0,Regular,661.3199999999999,798,40,0,0.15
13029.0,31,3,1247.5,0,Regular,1247.5,134,8,0,0.145
13030.0,11,2,799.48,0,Regular,799.48,394,76,0,0.06
13032.0,52,2,1010.18,0,Regular,1010.18,375,55,0,0.165
13033.0,357,1,190.55,1,At Risk,190.55,83,11,1,0.87
13034.0,55,2,642.77,0,Regular,642.77,369,37,0,0.125
13035.0,74,2,921.88,0,Regular,921.88,644,23,0,0.125
13037.0,138,3,881.07,0,Regular,881.07,431,44,1,0.455
13038.0,80,3,908.46,0,Regular,908.46,360,24,0,0.11
13040.0,9,2,676.99,0,Regular,676.99,355,38,0,0.16
13043.0,273,1,516.42,1,At Risk,516.42,254,13,1,0.29
13044.0,291,1,560.47,1,At Risk,560.47,429,33,1,0.805
13045.0,99,1,305.28000000000003,0,Regular,305.28000000000003,221,18,1,0.93
13046.0,31,2,629.31,0,Regular,629.31,264,33,0,0.19
13047.0,32,10,3237.54,0,Regular,3237.54,1391,106,0,0.085
13048.0,14,4,1835.91,0,Regular,1835.91,1238,77,0,0.025
13049.0,64,2,656.6800000000001,0,Regular,656.6800000000001,268,14,0,0.25
13050.0,15,17,5836.86,3,Loyal,5836.86,3748,246,0,0.0
13052.0,212,1,348.15000000000003,1,At Risk,348.15000000000003,222,18,1,0.36
13055.0,78,3,1214.41,0,Regular,1214.41,894,74,0,0.145
13058.0,25,3,271.40000000000003,0,Regular,271.40000000000003,52,5,0,0.22
13059.0,250,1,183.4,1,At Risk,183.4,35,8,1,0.915
13060.0,254,1,307.53,1,At Risk,307.53,123,15,1,0.805
13061.0,72,1,248.61,0,Regular,248.61,107,10,0,0.215
13062.0,191,1,346.98,1,At Risk,346.98,343,11,1,0.72
13064.0,13,4,1119.49,0,Regular,1119.49,516,51,0,0.075
13065.0,373,1,205.86,1,At Risk,205.86,74,14,1,0.9
13066.0,24,2,470.8,0,Regular,470.8,322,48,0,0.185
13067.0,82,1,115.46000000000001,0,Regular,115.46000000000001,32,14,0,0.31
13068.0,10,2,344.0,0,Regular,344.0,200,1,0,0.15
13069.0,1,24,4436.12,3,Loyal,4436.12,5885,281,0,0.0
13070.0,192,1,228.8,1,At Risk,228.8,110,9,1,0.35
13072.0,267,1,177.15,1,At Risk,177.15,69,7,1,0.945
13075.0,130,1,919.61,0,Regular,919.61,485,22,1,0.71
13077.0,1,4,729.27,0,Regular,729.27,863,99,0,0.0
13078.0,3,26,12627.94,3,Loyal,12627.94,5630,95,0,0.005
13079.0,4,5,220.10000000000002,0,Regular,220.10000000000002,62,2,0,0.115
13080.0,179,1,58.08,1,At Risk,58.08,120,6,1,0.795
13081.0,12,11,28337.38,3,Loyal,28337.38,19068,503,0,0.005
13082.0,126,9,3613.63,0,Regular,3613.63,4324,63,1,0.63
13083.0,4,2,303.75,0,Regular,303.75,187,15,0,0.15
13085.0,158,2,416.08000000000004,1,At Risk,416.08000000000004,216,17,1,0.285
13089.0,3,97,58825.83,2,VIP,58825.83,31070,636,0,0.0
13090.0,9,14,8910.82,3,Loyal,8910.82,2263,98,0,0.0
13091.0,28,1,345.82,0,Regular,345.82,466,21,0,0.48
13092.0,71,5,477.83,0,Regular,477.83,279,19,0,0.155
13093.0,276,8,7832.47,1,At Risk,7832.47,3961,97,1,0.695
13094.0,21,12,1927.3200000000002,0,Regular,1927.3200000000002,1716,4,0,0.35
13095.0,71,1,74.39999999999999,0,Regular,74.39999999999999,144,6,0,0.6
13097.0,33,10,6010.42,0,Regular,6010.42,2363,214,0,0.0
13098.0,1,28,28882.44,3,Loyal,28882.44,15968,156,0,0.0
13099.0,99,1,207.35999999999999,0,Regular,207.35999999999999,288,1,1,0.83
13101.0,234,1,101.19,1,At Risk,101.19,113,8,1,0.95
13102.0,1,24,6424.09,3,Loyal,6424.09,4204,140,0,0.0
13103.0,40,1,243.94,0,Regular,243.94,82,8,0,0.215
13104.0,3,6,1098.48,0,Regular,1098.48,504,14,0,0.055
13106.0,133,1,76.5,0,Regular,76.5,18,1,1,0.965
13107.0,44,4,1531.6200000000001,0,Regular,1531.6200000000001,1293,54,0,0.125
13108.0,373,1,350.06,1,At Risk,350.06,298,10,1,0.9
13109.0,60,2,786.54,0,Regular,786.54,520,41,0,0.055
13110.0,31,7,1488.67,0,Regular,1488.67,388,109,0,0.035
13113.0,1,24,12245.960000000001,3,Loyal,12245.960000000001,3045,95,0,0.0
13115.0,12,4,2294.78,0,Regular,2294.78,1567,88,0,0.185
13116.0,138,1,501.14,0,Regular,501.14,291,30,1,0.805
13117.0,22,8,984.91,0,Regular,984.91,945,66,0,0.06
13118.0,20,5,1197.81,0,Regular,1197.81,410,68,0,0.06
13120.0,239,1,30.599999999999998,1,At Risk,30.599999999999998,12,1,1,0.83
13121.0,269,1,283.73,1,At Risk,283.73,252,50,1,0.855
13122.0,94,2,922.39,0,Regular,922.39,585,54,1,0.855
13124.0,90,3,3866.33,0,Regular,3866.33,2147,185,0,0.145
13126.0,5,8,2099.64,0,Regular,2099.64,2143,124,0,0.0
13127.0,78,1,259.17,0,Regular,259.17,127,15,0,0.225
13130.0,94,1,64.0,0,Regular,64.0,32,2,1,0.81
13131.0,23,3,1073.3,0,Regular,1073.3,447,30,0,0.105
13132.0,262,1,77.3,1,At Risk,77.3,20,3,1,0.885
13133.0,274,2,109.8,1,At Risk,109.8,32,7,1,0.885
13134.0,86,4,1793.58,0,Regular,1793.58,1059,94,0,0.085
13135.0,197,1,3096.0,1,At Risk,3096.0,4300,1,1,0.8
13136.0,56,5,2607.61,0,Regular,2607.61,1328,94,0,0.02
13137.0,11,8,3650.41,0,Regular,3650.41,2226,345,0,0.06
13138.0,22,6,962.39,0,Regular,962.39,473,31,0,0.09
13139.0,16,7,5064.94,0,Regular,5064.94,2425,132,0,0.01
13140.0,108,3,423.72,0,Regular,423.72,186,40,1,0.21
13141.0,85,5,2388.75,0,Regular,2388.75,1548,113,0,0.095
13142.0,19,1,307.09,0,Regular,307.09,258,23,0,0.18
13144.0,333,1,110.95,1,At Risk,110.95,21,3,1,0.8
13145.0,40,4,618.52,0,Regular,618.52,145,5,0,0.185
13146.0,26,1,228.91,0,Regular,228.91,154,16,0,0.265
13147.0,10,4,712.8000000000001,0,Regular,712.8000000000001,144,1,0,0.18
13148.0,29,12,3707.12,0,Regular,3707.12,1975,231,0,0.03
13149.0,14,4,1676.06,0,Regular,1676.06,1280,76,0,0.05
13151.0,296,1,1257.8700000000001,1,At Risk,1257.8700000000001,363,73,1,0.855
13153.0,6,1,486.22,0,Regular,486.22,418,15,0,0.17
13155.0,33,4,971.76,0,Regular,971.76,497,67,0,0.07
13157.0,49,4,1741.22,0,Regular,1741.22,1439,69,0,0.04
13158.0,95,4,1201.06,0,Regular,1201.06,784,59,1,0.66
13159.0,9,4,1437.85,0,Regular,1437.85,1059,114,0,0.095
13160.0,22,1,91.8,0,Regular,91.8,56,4,0,0.24
13161.0,313,1,112.75,1,At Risk,112.75,29,8,1,0.98
13162.0,122,4,1688.29,0,Regular,1688.29,1713,74,1,0.625
13165.0,46,2,1021.48,0,Regular,1021.48,1376,40,0,0.27
13166.0,283,1,417.2,1,At Risk,417.2,216,39,1,0.305
13167.0,19,4,791.33,0,Regular,791.33,785,51,0,0.03
13168.0,36,4,1319.19,0,Regular,1319.19,682,102,0,0.07
13169.0,64,2,712.88,0,Regular,712.88,272,11,0,0.16
13170.0,27,1,116.00999999999999,0,Regular,116.00999999999999,147,29,0,0.165
13171.0,22,3,468.41,0,Regular,468.41,229,37,0,0.485
13173.0,4,2,353.65,0,Regular,353.65,277,41,0,0.105
13174.0,16,3,2817.03,0,Regular,2817.03,1395,228,0,0.025
13176.0,46,1,492.84,0,Regular,492.84,453,66,0,0.055
13177.0,65,1,282.45,0,Regular,282.45,91,17,0,0.315
13178.0,26,11,5725.47,0,Regular,5725.47,3570,95,0,0.0
13182.0,45,1,121.18,0,Regular,121.18,201,11,0,0.285
13183.0,8,9,3957.78,0,Regular,3957.78,2208,51,0,0.02
13184.0,15,10,1701.29,0,Regular,1701.29,1692,138,0,0.015
13185.0,268,1,71.4,1,At Risk,71.4,12,1,1,0.99
13186.0,40,3,1575.89,0,Regular,1575.89,820,69,0,0.175
13187.0,337,1,236.02,1,At Risk,236.02,95,37,1,0.885
13188.0,11,1,114.60000000000001,0,Regular,114.60000000000001,25,2,0,0.165
13189.0,19,2,260.68,0,Regular,260.68,842,29,0,0.12
13192.0,95,2,911.94,0,Regular,911.94,595,57,1,0.81
13193.0,61,1,117.88,0,Regular,117.88,50,22,0,0.34
13194.0,136,1,60.7,0,Regular,60.7,26,3,1,0.595
13196.0,11,4,1797.78,0,Regular,1797.78,1224,97,0,0.01
13198.0,10,6,3401.2400000000002,0,Regular,3401.2400000000002,2648,199,0,0.005
13199.0,4,38,9817.12,3,Loyal,9817.12,6176,48,0,0.02
13200.0,19,4,870.09,0,Regular,870.09,516,42,0,0.04
13203.0,10,4,869.46,0,Regular,869.46,800,56,0,0.055
13207.0,15,2,250.26000000000002,0,Regular,250.26000000000002,130,7,0,0.195
13208.0,59,6,1223.9,0,Regular,1223.9,804,124,0,0.05
13209.0,30,8,5891.61,0,Regular,5891.61,4253,255,0,0.03
13210.0,94,1,353.48,0,Regular,353.48,316,22,1,0.9
13211.0,10,3,1197.42,0,Regular,1197.42,874,45,0,0.105
13212.0,20,3,788.08,0,Regular,788.08,310,128,0,0.055
13213.0,57,5,1520.58,0,Regular,1520.58,1360,82,0,0.045
13216.0,268,1,333.74,1,At Risk,333.74,297,5,1,0.67
13217.0,122,3,533.98,0,Regular,533.98,262,3,1,0.79
13218.0,127,1,62.63999999999999,0,Regular,62.63999999999999,88,5,1,0.67
13220.0,78,4,819.2900000000001,0,Regular,819.2900000000001,196,18,0,0.115
13221.0,240,2,847.41,1,At Risk,847.41,244,62,1,0.665
13223.0,200,2,163.20000000000002,1,At Risk,163.20000000000002,88,5,1,0.895
13224.0,60,2,2155.95,0,Regular,2155.95,1518,101,0,0.16
13225.0,3,7,6463.84,0,Regular,6463.84,3416,23,0,0.045
13226.0,273,1,108.21000000000001,1,At Risk,108.21000000000001,80,16,1,0.855
13227.0,202,1,257.7,1,At Risk,257.7,99,9,1,0.805
13228.0,81,1,358.0,0,Regular,358.0,200,2,0,0.145
13229.0,226,1,160.95,1,At Risk,160.95,63,10,1,0.875
13230.0,4,14,2806.97,0,Regular,2806.97,1665,393,0,0.055
13232.0,13,7,1357.6,0,Regular,1357.6,778,147,0,0.04
13233.0,74,2,605.12,0,Regular,605.12,1004,43,0,0.2
13235.0,212,1,1031.07,1,At Risk,1031.07,441,53,1,0.825
13236.0,25,2,744.85,0,Regular,744.85,416,34,0,0.105
13238.0,17,4,700.73,0,Regular,700.73,298,20,0,0.03
13239.0,262,1,329.56,1,At Risk,329.56,327,21,1,0.905
13240.0,96,4,663.65,0,Regular,663.65,298,59,1,0.72
13242.0,112,3,270.40000000000003,0,Regular,270.40000000000003,130,12,1,0.755
13243.0,203,1,600.07,1,At Risk,600.07,233,56,1,0.545
13244.0,93,1,121.74000000000001,0,Regular,121.74000000000001,38,27,1,0.855
13245.0,51,1,430.5,0,Regular,430.5,125,16,0,0.155
13246.0,18,6,1987.3,0,Regular,1987.3,1602,110,0,0.02
13247.0,18,4,501.12,0,Regular,501.12,328,18,0,0.475
13248.0,125,2,465.68,0,Regular,465.68,305,25,1,0.72
13249.0,92,3,711.41,0,Regular,711.41,546,21,1,0.32
13253.0,157,2,1030.4,1,At Risk,1030.4,1572,35,1,0.255
13255.0,9,2,399.51,0,Regular,399.51,177,13,0,0.165
13258.0,12,3,698.58,0,Regular,698.58,287,28,0,0.075
13259.0,62,1,292.32,0,Regular,292.32,132,77,0,0.295
13260.0,61,1,557.62,0,Regular,557.62,142,8,0,0.195
13261.0,269,2,944.1,1,At Risk,944.1,210,8,1,0.8
13262.0,263,1,200.29,1,At Risk,200.29,125,11,1,0.865
13263.0,1,35,7454.07,3,Loyal,7454.07,4780,450,0,0.005
13265.0,53,5,2107.66,0,Regular,2107.66,1752,66,0,0.085
13266.0,11,12,3834.2599999999998,0,Regular,3834.2599999999998,4428,82,0,0.04
13267.0,3,19,4521.49,3,Loyal,4521.49,1969,88,0,0.005
13268.0,18,11,3214.69,0,Regular,3214.69,3658,257,0,0.0
13269.0,1,15,5346.2300000000005,3,Loyal,5346.2300000000005,3514,177,0,0.0
13270.0,366,1,590.0,1,At Risk,590.0,200,1,1,0.845
13271.0,37,1,217.38,0,Regular,217.38,253,79,0,0.18
13272.0,31,2,276.56,0,Regular,276.56,96,15,0,0.145
13273.0,113,1,138.98,0,Regular,138.98,153,16,1,0.87
13276.0,64,2,590.9300000000001,0,Regular,590.9300000000001,161,30,0,0.16
13277.0,16,4,258.4,0,Regular,258.4,176,5,0,0.23
13278.0,41,1,542.73,0,Regular,542.73,537,46,0,0.12
13279.0,78,1,137.75,0,Regular,137.75,73,9,0,0.27
13280.0,122,3,814.86,0,Regular,814.86,522,67,1,0.67
13282.0,18,3,1132.14,0,Regular,1132.14,307,29,0,0.215
13283.0,60,2,93.66,0,Regular,93.66,90,7,0,0.23
13284.0,331,1,201.19,1,At Risk,201.19,91,13,1,0.94
13285.0,23,4,2709.12,0,Regular,2709.12,2051,157,0,0.015
13291.0,156,1,361.11,1,At Risk,361.11,233,41,1,0.64
13292.0,39,2,578.9399999999999,0,Regular,578.9399999999999,347,29,0,0.175
13294.0,190,2,873.74,1,At Risk,873.74,453,48,1,0.705
13295.0,360,1,201.20000000000002,1,At Risk,201.20000000000002,82,10,1,0.915
13296.0,137,1,87.4,0,Regular,87.4,78,5,1,0.86
13297.0,8,4,2089.85,0,Regular,2089.85,963,52,0,0.06
13298.0,1,1,360.0,0,Regular,360.0,96,2,0,0.23
13299.0,268,1,142.5,1,At Risk,142.5,30,5,1,0.94
13300.0,169,1,371.89,1,At Risk,371.89,203,20,1,0.725
13301.0,104,4,618.09,0,Regular,618.09,345,75,1,0.045
13302.0,155,1,63.75,1,At Risk,63.75,5,1,1,0.99
13304.0,351,1,300.42,1,At Risk,300.42,238,21,1,0.6
13305.0,4,10,2000.86,0,Regular,2000.86,1232,50,0,0.015
13307.0,120,1,15.0,0,Regular,15.0,4,1,1,0.975
13308.0,23,3,1385.51,0,Regular,1385.51,843,49,0,0.075
13309.0,7,5,1456.79,0,Regular,1456.79,1544,82,0,0.075
13310.0,28,3,1132.03,0,Regular,1132.03,587,65,0,0.04
13311.0,4,2,598.57,0,Regular,598.57,305,25,0,0.18
13313.0,22,5,1555.32,0,Regular,1555.32,851,47,0,0.065
13314.0,2,3,775.94,0,Regular,775.94,560,55,0,0.105
13316.0,37,4,5977.7300000000005,0,Regular,5977.7300000000005,6948,66,0,0.06
13317.0,66,6,2273.68,0,Regular,2273.68,1035,100,0,0.015
13318.0,1,3,640.76,0,Regular,640.76,304,14,0,0.605
13319.0,5,26,10845.550000000001,3,Loyal,10845.550000000001,4724,209,0,0.0
13320.0,78,4,1548.7,0,Regular,1548.7,1096,77,0,0.165
13321.0,72,2,567.36,0,Regular,567.36,372,10,0,0.345
13322.0,17,1,199.48000000000002,0,Regular,199.48000000000002,117,25,0,0.135
13323.0,3,5,787.85,0,Regular,787.85,175,6,0,0.32
13324.0,36,10,7121.95,0,Regular,7121.95,5205,25,0,0.01
13325.0,82,1,675.3,0,Regular,675.3,240,12,0,0.135
13327.0,39,8,3627.77,0,Regular,3627.77,1600,74,0,0.095
13328.0,316,1,1308.48,1,At Risk,1308.48,680,17,1,0.75
13329.0,32,2,789.0,0,Regular,789.0,463,16,0,0.125
13330.0,93,3,1140.93,0,Regular,1140.93,751,37,1,0.755
13332.0,14,1,350.9,0,Regular,350.9,179,21,0,0.05
13334.0,82,3,3536.82,0,Regular,3536.82,1774,207,0,0.105
13336.0,77,1,795.12,0,Regular,795.12,559,51,0,0.135
13338.0,158,1,487.02,1,At Risk,487.02,256,19,1,0.535
13339.0,201,1,860.12,1,At Risk,860.12,326,54,1,0.83
13340.0,45,7,10736.48,0,Regular,10736.48,5770,128,0,0.055
13341.0,261,1,775.85,1,At Risk,775.85,301,42,1,0.735
13343.0,178,1,353.43,1,At Risk,353.43,135,19,1,0.85
13344.0,68,3,2543.72,0,Regular,2543.72,971,115,0,0.235
13345.0,288,1,389.5,1,At Risk,389.5,141,20,1,0.925
13347.0,70,1,341.36,0,Regular,341.36,205,8,0,0.135
13348.0,64,1,233.76,0,Regular,233.76,136,14,0,0.3
13349.0,11,1,247.32,0,Regular,247.32,225,16,0,0.645
13350.0,16,2,979.12,0,Regular,979.12,287,36,0,0.16
13351.0,66,1,373.94,0,Regular,373.94,117,16,0,0.18
13352.0,60,1,397.97999999999996,0,Regular,397.97999999999996,321,24,0,0.255
13354.0,71,1,743.53,0,Regular,743.53,604,51,0,0.32
13355.0,122,1,674.7,0,Regular,674.7,314,32,1,0.655
13356.0,80,1,768.24,0,Regular,768.24,325,42,0,0.195
13357.0,257,1,609.95,1,At Risk,609.95,322,85,1,0.71
13358.0,269,1,439.03,1,At Risk,439.03,285,29,1,0.72
13359.0,64,1,439.56,0,Regular,439.56,161,23,0,0.21
13362.0,9,4,3090.7400000000002,0,Regular,3090.7400000000002,1382,128,0,0.15
13363.0,18,2,992.5,0,Regular,992.5,710,47,0,0.06
13364.0,71,1,134.95999999999998,0,Regular,134.95999999999998,71,10,0,0.395
13365.0,34,2,2225.37,0,Regular,2225.37,1247,122,0,0.075
13366.0,50,1,56.160000000000004,0,Regular,56.160000000000004,144,1,0,0.285
13368.0,257,2,623.4,1,At Risk,623.4,327,29,1,0.765
13369.0,366,1,308.28000000000003,1,At Risk,308.28000000000003,149,14,1,0.915
13370.0,372,1,754.87,1,At Risk,754.87,343,39,1,0.66
13372.0,90,1,378.64,0,Regular,378.64,159,23,0,0.195
13373.0,61,3,3312.25,0,Regular,3312.25,1651,135,0,0.03
13375.0,89,1,778.65,0,Regular,778.65,442,37,0,0.085
13376.0,99,3,1019.76,0,Regular,1019.76,493,45,1,0.21
13379.0,26,3,572.56,0,Regular,572.56,601,85,0,0.095
13381.0,32,6,3639.31,0,Regular,3639.31,2029,77,0,0.05
13382.0,281,1,222.99,1,At Risk,222.99,131,15,1,0.75
13384.0,31,7,4151.93,0,Regular,4151.93,2422,123,0,0.0
13385.0,330,1,534.57,1,At Risk,534.57,281,35,1,0.78
13388.0,131,2,677.1,0,Regular,677.1,282,35,1,0.76
